Date,Product_Name,Customer_ID,Quantity_Sold,Selling_Price,Cost_Price,Festival
2024-04-04,Dal,C0236,8,60,50,0
2024-06-14,Oil,C0183,8,32,18,0
2024-02-01,Butter,C0209,4,53,40,0
2024-01-11,Oil,C0130,5,44,28,0
2024-10-27,Oil,C0153,4,85,67,0
2024-08-04,Bread,C0013,9,37,29,0
2024-10-15,Milk,C0122,2,24,14,1
2024-04-11,Eggs,C0220,8,38,22,0
2024-09-23,Eggs,C0106,2,61,52,0
2024-08-01,Butter,C0070,1,37,21,0
2024-06-27,Dal,C0195,3,51,32,0
2024-03-28,Bread,C0186,9,40,35,0
2024-02-10,Rice,C0099,3,29,19,0
2024-03-16,Dal,C0082,9,56,43,1
2024-02-15,Sugar,C0075,7,68,49,0
2024-06-08,Dal,C0192,1,32,13,0
2024-03-20,Dal,C0214,5,74,58,0
2024-11-05,Oil,C0144,9,36,29,0
2024-03-26,Dal,C0216,3,28,13,0
2024-04-01,Eggs,C0015,9,63,44,0
2024-05-27,Sugar,C0217,5,97,90,0
2024-06-09,Sugar,C0035,9,65,47,0
2024-07-20,Milk,C0183,6,27,21,1
2024-08-29,Dal,C0270,9,56,39,0
2024-12-18,Oil,C0100,7,38,30,0
2024-01-02,Dal,C0007,7,82,68,0
2024-08-12,Rice,C0030,8,65,58,0
2024-10-15,Rice,C0144,7,90,74,1
2024-08-20,Oil,C0111,9,45,39,0
2024-03-17,Milk,C0232,9,65,60,0
2024-04-25,Milk,C0179,6,65,58,0
2024-06-02,Sugar,C0072,7,94,80,0
2024-04-12,Sugar,C0210,2,33,23,0
2024-07-12,Bread,C0220,9,82,69,0
2024-06-14,Oil,C0080,1,91,76,1
2024-12-24,Dal,C0083,1,22,13,0
2024-03-30,Butter,C0042,3,47,28,0
2024-06-22,Oil,C0273,6,48,41,0
2024-05-01,Bread,C0191,5,37,19,0
2024-05-22,Sugar,C0173,2,54,45,0
2024-04-15,Oil,C0007,9,96,87,0
2024-10-31,Oil,C0155,4,95,86,0
2024-12-25,Sugar,C0010,4,66,50,0
2024-11-12,Eggs,C0034,5,24,8,0
2024-05-02,Bread,C0036,8,94,83,0
2024-01-09,Sugar,C0006,4,78,69,1
2024-09-18,Milk,C0215,5,94,83,0
2024-03-13,Dal,C0134,4,78,65,0
2024-12-24,Sugar,C0285,6,66,57,0
2024-08-10,Bread,C0126,3,32,26,0
2024-02-10,Rice,C0174,8,97,88,0
2024-07-22,Milk,C0152,6,52,40,0
2024-09-20,Rice,C0026,5,81,65,1
2024-11-23,Butter,C0115,2,98,90,0
2024-06-26,Sugar,C0284,7,35,29,1
2024-12-13,Milk,C0075,2,63,49,0
2024-11-13,Dal,C0166,1,77,70,0
2024-03-24,Sugar,C0189,7,25,12,0
2024-11-13,Dal,C0078,5,34,21,0
2024-04-20,Eggs,C0090,1,23,11,0
2024-09-07,Oil,C0176,4,75,63,0
2024-01-07,Rice,C0021,4,83,71,0
2024-03-24,Milk,C0054,7,87,75,0
2024-07-26,Dal,C0184,9,53,41,0
2024-11-09,Bread,C0222,2,75,70,0
2024-01-22,Dal,C0179,1,51,41,0
2024-01-03,Bread,C0276,2,28,12,0
2024-05-06,Sugar,C0112,7,82,69,0
2024-10-23,Milk,C0224,6,91,79,0
2024-07-06,Dal,C0214,4,97,90,0
2024-12-27,Butter,C0059,1,52,37,0
2024-01-14,Dal,C0109,1,40,35,1
2024-01-12,Eggs,C0157,5,74,68,1
2024-03-27,Butter,C0191,1,95,80,1
2024-01-12,Milk,C0200,7,76,57,0
2024-01-25,Eggs,C0196,1,21,15,0
2024-10-27,Dal,C0035,1,32,21,0
2024-08-30,Bread,C0246,2,23,7,0
2024-05-01,Dal,C0237,3,69,59,1
2024-05-26,Rice,C0104,1,67,52,0
2024-02-24,Sugar,C0007,9,97,91,0
2024-08-25,Oil,C0283,8,49,37,0
2024-12-21,Bread,C0001,5,48,29,0
2024-06-21,Rice,C0219,2,27,14,0
2024-08-08,Butter,C0230,5,31,12,0
2024-04-28,Sugar,C0172,6,60,49,1
2024-11-04,Milk,C0087,1,45,37,1
2024-07-01,Bread,C0041,4,69,52,0
2024-10-14,Oil,C0123,9,21,4,0
2024-11-02,Sugar,C0298,2,74,69,0
2024-10-26,Butter,C0178,5,75,67,0
2024-03-22,Eggs,C0063,1,33,25,1
2024-07-29,Eggs,C0165,4,25,13,0
2024-05-29,Oil,C0187,4,80,72,0
2024-02-06,Milk,C0209,6,31,23,0
2024-12-17,Milk,C0227,9,32,15,0
2024-11-07,Butter,C0048,3,38,32,0
2024-12-26,Bread,C0224,9,63,47,0
2024-02-28,Butter,C0003,6,78,64,0
2024-05-10,Dal,C0175,7,56,45,0
2024-07-20,Milk,C0099,2,44,25,0
2024-08-30,Sugar,C0116,6,35,27,0
2024-02-04,Dal,C0270,6,57,42,0
2024-04-02,Eggs,C0253,2,62,52,0
2024-07-25,Eggs,C0095,2,33,26,0
2024-12-18,Rice,C0273,2,25,14,0
2024-11-27,Oil,C0024,1,42,32,0
2024-10-31,Dal,C0116,5,79,72,1
2024-12-15,Oil,C0151,8,31,23,0
2024-07-31,Butter,C0050,2,32,18,0
2024-06-07,Dal,C0206,5,25,7,0
2024-01-24,Butter,C0079,8,82,73,0
2024-10-19,Rice,C0070,5,57,44,0
2024-01-04,Milk,C0027,2,69,51,1
2024-08-07,Eggs,C0271,3,71,61,0
2024-12-29,Rice,C0050,6,59,42,0
2024-01-20,Eggs,C0292,5,27,19,0
2024-05-31,Milk,C0247,4,80,65,0
2024-02-19,Butter,C0264,4,27,12,0
2024-06-25,Milk,C0079,5,53,42,0
2024-04-05,Eggs,C0190,2,98,92,0
2024-04-14,Eggs,C0047,9,79,71,0
2024-09-06,Oil,C0189,2,76,67,0
2024-04-26,Sugar,C0256,2,65,57,0
2024-12-19,Rice,C0222,9,41,33,0
2024-08-15,Dal,C0241,3,59,44,0
2024-03-06,Eggs,C0269,7,64,47,0
2024-11-30,Rice,C0001,4,74,61,0
2024-09-18,Oil,C0034,6,70,52,0
2024-10-21,Milk,C0079,4,24,9,0
2024-08-30,Oil,C0236,7,32,15,0
2024-07-04,Bread,C0098,1,47,41,0
2024-09-02,Bread,C0082,3,99,89,0
2024-05-04,Dal,C0192,3,81,63,0
2024-09-24,Oil,C0253,1,43,31,0
2024-05-10,Butter,C0038,6,26,14,0
2024-08-24,Dal,C0014,9,57,42,0
2024-01-18,Butter,C0209,8,56,45,0
2024-02-09,Dal,C0089,7,87,73,0
2024-01-21,Bread,C0056,8,61,46,0
2024-08-12,Dal,C0094,6,24,16,0
2024-12-20,Bread,C0093,9,83,72,0
2024-10-08,Eggs,C0085,3,69,52,0
2024-01-08,Milk,C0245,9,34,20,0
2024-04-09,Butter,C0022,4,92,82,0
2024-08-27,Oil,C0291,7,72,57,0
2024-03-27,Eggs,C0272,9,44,34,0
2024-10-24,Eggs,C0122,2,28,22,0
2024-01-14,Dal,C0128,2,57,45,0
2024-11-29,Bread,C0113,9,41,29,1
2024-01-02,Rice,C0273,3,68,50,0
2024-10-19,Butter,C0130,9,87,72,0
2024-11-20,Eggs,C0132,5,34,23,0
2024-02-10,Dal,C0085,6,84,69,0
2024-11-13,Sugar,C0081,2,73,60,0
2024-11-11,Milk,C0069,8,49,37,0
2024-04-20,Milk,C0148,9,39,21,0
2024-01-14,Rice,C0016,2,52,39,0
2024-08-18,Bread,C0105,6,96,77,0
2024-03-24,Dal,C0165,6,26,13,0
2024-05-09,Butter,C0201,8,27,17,0
2024-08-18,Bread,C0197,5,47,41,0
2024-11-21,Milk,C0185,9,64,48,1
2024-05-24,Bread,C0265,1,92,81,0
2024-12-10,Milk,C0100,9,99,92,0
2024-01-28,Bread,C0214,7,93,76,0
2024-03-06,Rice,C0278,4,30,19,0
2024-06-11,Oil,C0162,3,50,37,0
2024-08-16,Rice,C0157,6,31,17,0
2024-09-17,Rice,C0251,1,97,79,1
2024-06-12,Oil,C0097,3,70,56,0
2024-10-27,Oil,C0018,2,63,57,0
2024-10-29,Eggs,C0097,9,69,51,0
2024-10-13,Eggs,C0001,3,36,19,0
2024-01-10,Dal,C0216,2,54,44,0
2024-07-13,Butter,C0132,4,20,3,0
2024-04-27,Butter,C0260,2,48,38,0
2024-09-26,Dal,C0125,1,70,57,0
2024-03-20,Rice,C0082,6,83,66,0
2024-04-02,Rice,C0283,8,23,10,0
2024-09-22,Milk,C0171,2,47,28,0
2024-11-27,Milk,C0059,9,35,18,0
2024-12-15,Butter,C0032,3,82,73,0
2024-12-26,Dal,C0161,8,95,77,0
2024-09-13,Sugar,C0284,8,72,63,0
2024-05-12,Eggs,C0106,3,36,23,0
2024-10-02,Sugar,C0105,3,59,47,1
2024-09-20,Dal,C0228,6,32,21,1
2024-06-19,Milk,C0188,1,71,59,0
2024-01-01,Butter,C0070,4,77,67,1
2024-11-08,Butter,C0290,1,56,49,0
2024-03-04,Milk,C0087,3,98,87,0
2024-10-10,Sugar,C0056,9,95,83,0
2024-04-30,Bread,C0113,5,80,61,0
2024-04-16,Bread,C0013,5,98,86,0
2024-06-23,Milk,C0018,4,53,48,0
2024-07-22,Bread,C0182,3,89,78,0
2024-06-13,Oil,C0113,5,36,29,0
2024-10-31,Dal,C0229,4,39,33,0
2024-04-29,Dal,C0171,8,92,74,0
2024-02-13,Milk,C0295,4,78,72,0
2024-11-07,Rice,C0189,8,88,70,0
2024-06-04,Eggs,C0079,6,52,33,1
2024-07-25,Sugar,C0146,5,97,79,0
2024-04-17,Milk,C0182,4,36,24,0
2024-09-07,Bread,C0286,4,76,63,0
2024-11-29,Sugar,C0250,4,20,13,0
2024-05-09,Rice,C0196,9,32,14,0
2024-10-19,Bread,C0071,4,46,39,1
2024-01-20,Butter,C0248,9,89,79,0
2024-10-08,Eggs,C0146,6,78,63,0
2024-10-11,Oil,C0106,7,25,11,0
2024-01-01,Bread,C0263,3,42,37,0
2024-04-28,Oil,C0296,8,29,19,0
2024-02-04,Sugar,C0070,3,70,54,0
2024-07-16,Oil,C0193,1,38,31,0
2024-09-01,Sugar,C0068,5,70,55,0
2024-02-28,Sugar,C0052,2,87,79,0
2024-11-20,Sugar,C0285,6,61,48,0
2024-06-09,Sugar,C0009,9,76,69,0
2024-06-27,Sugar,C0251,1,87,82,0
2024-07-24,Bread,C0298,4,57,50,1
2024-01-12,Sugar,C0184,1,81,70,0
2024-10-02,Bread,C0179,1,26,9,0
2024-06-29,Sugar,C0198,8,90,79,0
2024-08-29,Oil,C0128,2,69,54,0
2024-08-03,Butter,C0020,1,71,62,0
2024-09-07,Sugar,C0065,8,45,27,0
2024-10-25,Rice,C0182,4,45,40,0
2024-05-05,Sugar,C0241,3,38,23,0
2024-08-04,Sugar,C0024,4,28,16,0
2024-11-01,Oil,C0083,5,80,66,1
2024-10-11,Eggs,C0185,1,39,27,0
2024-07-03,Dal,C0099,1,69,55,0
2024-02-08,Oil,C0062,3,99,83,0
2024-08-10,Rice,C0286,6,41,27,0
2024-07-02,Dal,C0022,1,32,15,0
2024-06-26,Milk,C0212,2,31,17,0
2024-10-20,Milk,C0126,7,29,23,0
2024-12-05,Eggs,C0042,1,84,70,0
2024-05-30,Rice,C0098,7,49,42,0
2024-05-05,Oil,C0031,4,27,19,1
2024-10-27,Bread,C0158,6,40,35,0
2024-11-03,Rice,C0112,8,41,33,0
2024-12-01,Butter,C0247,9,37,28,0
2024-08-21,Dal,C0122,6,85,78,1
2024-01-08,Dal,C0273,9,67,49,0
2024-12-06,Sugar,C0294,4,63,48,0
2024-05-08,Milk,C0207,6,28,9,0
2024-09-20,Eggs,C0110,8,86,72,0
2024-06-05,Dal,C0278,9,73,67,0
2024-12-17,Rice,C0056,3,45,28,1
2024-12-23,Dal,C0057,2,45,35,0
2024-01-05,Eggs,C0291,6,53,41,0
2024-03-26,Eggs,C0114,4,27,16,0
2024-06-23,Eggs,C0198,1,29,14,0
2024-10-16,Rice,C0179,8,67,49,0
2024-07-11,Bread,C0219,9,74,69,1
2024-11-06,Sugar,C0277,9,73,65,0
2024-04-28,Milk,C0016,2,97,90,1
2024-08-05,Dal,C0061,9,59,49,0
2024-04-23,Rice,C0054,7,34,21,0
2024-05-24,Oil,C0168,5,37,24,0
2024-01-26,Milk,C0026,7,42,31,0
2024-05-15,Bread,C0065,9,81,62,0
2024-10-29,Rice,C0100,8,65,49,0
2024-08-19,Butter,C0074,6,58,45,0
2024-03-16,Butter,C0192,4,34,22,0
2024-11-23,Sugar,C0171,1,72,63,0
2024-12-10,Sugar,C0273,6,83,70,0
2024-10-28,Bread,C0187,3,82,64,0
2024-10-15,Bread,C0023,6,99,88,0
2024-01-01,Sugar,C0181,6,35,26,0
2024-05-26,Dal,C0108,4,89,70,0
2024-10-13,Dal,C0162,2,85,73,0
2024-05-21,Rice,C0206,9,32,13,0
2024-02-22,Oil,C0078,2,66,55,0
2024-10-30,Rice,C0016,3,28,15,0
2024-03-09,Oil,C0096,1,82,68,0
2024-12-26,Bread,C0147,7,53,48,0
2024-03-30,Milk,C0002,1,48,29,0
2024-08-07,Rice,C0010,9,56,39,1
2024-07-10,Rice,C0125,1,62,49,0
2024-03-03,Oil,C0081,5,83,64,0
2024-03-13,Eggs,C0140,7,43,32,0
2024-06-09,Bread,C0150,3,90,85,0
2024-06-17,Bread,C0288,9,53,48,0
2024-03-29,Butter,C0129,8,67,58,0
2024-06-24,Eggs,C0239,3,31,19,1
2024-09-25,Oil,C0058,5,42,29,0
2024-03-13,Bread,C0198,7,98,82,0
2024-09-01,Eggs,C0211,4,32,22,0
2024-03-17,Sugar,C0045,5,64,48,0
2024-06-07,Eggs,C0097,3,84,67,0
2024-11-19,Dal,C0279,9,66,52,0
2024-04-07,Butter,C0023,9,77,61,0
2024-04-11,Sugar,C0044,7,24,12,0
2024-05-11,Milk,C0027,2,96,77,0
2024-04-11,Rice,C0282,7,24,14,0
2024-01-19,Butter,C0097,7,79,64,0
2024-03-22,Milk,C0036,5,40,30,1
2024-10-05,Rice,C0109,9,43,35,0
2024-12-04,Dal,C0055,3,37,22,0
2024-12-30,Eggs,C0192,4,40,31,0
2024-11-26,Bread,C0219,1,73,55,1
2024-05-08,Sugar,C0185,6,29,23,0
2024-12-09,Oil,C0069,4,43,36,0
2024-11-05,Sugar,C0130,1,79,72,0
2024-03-29,Dal,C0055,2,76,58,0
2024-07-31,Milk,C0097,3,42,26,0
2024-05-22,Oil,C0087,9,41,26,1
2024-03-05,Bread,C0294,8,87,78,1
2024-03-16,Dal,C0119,7,53,35,0
2024-07-17,Oil,C0208,4,89,80,0
2024-05-22,Dal,C0154,1,47,37,0
2024-11-11,Eggs,C0035,8,58,49,0
2024-04-02,Dal,C0079,4,61,45,1
2024-10-31,Bread,C0067,3,42,32,0
2024-08-11,Butter,C0034,9,89,77,0
2024-10-17,Rice,C0097,4,99,80,0
2024-04-11,Oil,C0169,4,21,15,0
2024-09-23,Eggs,C0169,9,43,35,0
2024-12-20,Bread,C0151,2,36,19,0
2024-04-19,Dal,C0071,5,84,74,0
2024-11-25,Eggs,C0003,4,89,73,0
2024-09-21,Bread,C0032,9,88,79,1
2024-01-03,Butter,C0287,5,79,74,0
2024-03-25,Eggs,C0082,9,69,56,0
2024-10-08,Eggs,C0043,9,31,24,0
2024-11-23,Rice,C0105,2,66,60,0
2024-10-30,Sugar,C0001,9,86,73,0
2024-04-26,Oil,C0061,3,84,73,0
2024-08-08,Rice,C0270,4,46,37,0
2024-06-02,Milk,C0180,1,67,51,0
2024-06-01,Oil,C0224,1,81,71,0
2024-01-12,Rice,C0006,1,63,47,1
2024-05-12,Dal,C0103,9,38,23,0
2024-10-30,Oil,C0010,8,78,70,0
2024-10-19,Oil,C0071,5,27,22,1
2024-10-26,Bread,C0090,5,74,66,0
2024-08-15,Dal,C0226,9,66,53,0
2024-09-27,Milk,C0158,3,21,16,0
2024-02-12,Sugar,C0228,3,58,44,0
2024-12-08,Eggs,C0126,7,64,57,0
2024-11-21,Butter,C0209,9,51,32,0
2024-10-28,Rice,C0097,6,84,65,0
2024-12-29,Bread,C0074,2,57,48,0
2024-01-21,Rice,C0115,1,96,85,0
2024-04-16,Milk,C0191,2,30,17,0
2024-12-01,Eggs,C0170,1,29,19,0
2024-10-29,Milk,C0204,9,78,71,0
2024-04-26,Oil,C0056,8,74,57,0
2024-05-03,Butter,C0208,7,39,28,1
2024-10-07,Milk,C0041,3,36,17,0
2024-10-18,Rice,C0032,8,87,69,0
2024-07-21,Dal,C0015,2,24,16,0
2024-02-20,Dal,C0062,2,79,72,0
2024-09-27,Oil,C0155,3,42,24,1
2024-11-19,Sugar,C0284,7,65,54,0
2024-10-03,Rice,C0209,1,71,56,0
2024-05-20,Rice,C0187,8,29,14,0
2024-10-01,Milk,C0130,7,65,54,1
2024-10-16,Butter,C0127,4,47,39,1
2024-11-29,Rice,C0292,5,62,46,0
2024-02-21,Bread,C0114,1,45,34,1
2024-01-27,Sugar,C0199,4,74,59,0
2024-06-05,Milk,C0013,1,67,49,0
2024-08-26,Bread,C0271,1,48,42,0
2024-06-04,Oil,C0089,1,46,41,1
2024-10-17,Dal,C0215,7,37,21,0
2024-05-15,Oil,C0278,7,79,60,0
2024-05-23,Dal,C0203,4,93,87,0
2024-04-15,Oil,C0074,2,88,80,0
2024-06-06,Rice,C0025,3,93,81,1
2024-05-25,Bread,C0101,8,40,33,0
2024-01-02,Dal,C0176,8,43,24,1
2024-03-17,Milk,C0117,6,22,8,1
2024-05-11,Bread,C0166,9,81,62,0
2024-03-30,Milk,C0041,9,21,11,0
2024-12-10,Bread,C0120,4,85,75,0
2024-12-15,Bread,C0097,1,61,44,0
2024-09-19,Oil,C0145,1,53,40,0
2024-12-16,Dal,C0216,5,61,48,0
2024-04-17,Dal,C0229,2,39,31,0
2024-03-14,Butter,C0130,6,87,74,1
2024-02-08,Bread,C0137,7,64,45,0
2024-06-07,Rice,C0273,1,94,75,0
2024-03-11,Rice,C0117,6,61,44,1
2024-11-07,Milk,C0094,8,66,56,0
2024-08-28,Milk,C0168,5,24,18,0
2024-10-24,Oil,C0203,7,68,54,0
2024-02-05,Bread,C0149,6,56,38,0
2024-03-24,Milk,C0183,4,53,38,0
2024-09-19,Milk,C0152,7,92,82,0
2024-11-05,Sugar,C0074,9,89,83,0
2024-06-20,Bread,C0274,7,37,25,0
2024-06-21,Eggs,C0042,5,97,89,0
2024-12-27,Oil,C0212,7,38,29,0
2024-02-16,Milk,C0101,3,97,85,0
2024-05-20,Oil,C0045,2,59,41,0
2024-04-27,Dal,C0082,5,36,21,0
2024-10-03,Oil,C0017,4,79,67,0
2024-08-01,Eggs,C0073,5,61,45,0
2024-08-07,Rice,C0014,8,91,73,0
2024-01-26,Eggs,C0157,4,84,68,0
2024-01-09,Rice,C0223,9,72,62,0
2024-09-27,Oil,C0132,7,26,18,0
2024-01-10,Rice,C0047,7,24,5,0
2024-04-30,Dal,C0107,8,43,38,0
2024-05-04,Bread,C0108,6,47,31,0
2024-06-18,Rice,C0265,8,81,70,0
2024-03-12,Rice,C0205,3,36,24,0
2024-05-31,Oil,C0079,1,39,26,1
2024-07-26,Dal,C0155,6,22,16,0
2024-02-18,Butter,C0271,1,56,51,0
2024-06-02,Butter,C0247,9,34,26,0
2024-12-12,Butter,C0019,2,70,53,0
2024-10-19,Butter,C0026,2,67,58,0
2024-03-08,Bread,C0217,7,27,13,0
2024-02-19,Eggs,C0154,2,32,16,0
2024-05-31,Oil,C0154,8,67,62,1
2024-01-19,Oil,C0174,6,22,13,1
2024-04-09,Sugar,C0092,7,84,74,0
2024-02-29,Dal,C0181,7,92,85,1
2024-06-15,Butter,C0131,6,50,34,0
2024-07-20,Bread,C0298,9,45,26,0
2024-12-10,Dal,C0275,9,75,64,0
2024-05-25,Butter,C0273,7,53,35,0
2024-06-12,Bread,C0076,9,28,18,0
2024-08-29,Dal,C0177,3,81,73,0
2024-03-09,Oil,C0184,3,32,25,0
2024-06-23,Oil,C0131,1,88,79,0
2024-02-18,Eggs,C0049,5,60,53,0
2024-04-17,Milk,C0055,4,96,82,0
2024-08-13,Eggs,C0154,2,20,7,0
2024-06-09,Rice,C0200,9,66,53,1
2024-04-28,Eggs,C0118,3,23,13,0
2024-05-28,Butter,C0263,8,82,65,0
2024-05-29,Sugar,C0046,6,71,56,1
2024-10-19,Dal,C0189,5,29,19,0
2024-05-22,Sugar,C0129,1,47,31,0
2024-06-08,Milk,C0049,4,25,7,0
2024-01-11,Rice,C0025,3,46,38,0
2024-05-17,Dal,C0266,1,31,23,0
2024-03-18,Bread,C0118,5,81,75,0
2024-03-17,Butter,C0144,6,71,57,0
2024-09-10,Rice,C0200,2,67,59,0
2024-09-14,Oil,C0157,3,86,74,1
2024-11-15,Milk,C0134,6,65,48,0
2024-10-17,Rice,C0148,4,93,79,1
2024-09-19,Butter,C0071,9,34,28,1
2024-03-25,Eggs,C0233,5,90,77,0
2024-05-25,Rice,C0299,4,55,37,0
2024-11-18,Eggs,C0154,2,33,28,0
2024-02-11,Butter,C0090,6,97,80,1
2024-05-04,Oil,C0199,2,22,16,0
2024-06-15,Dal,C0161,7,86,67,0
2024-08-28,Bread,C0026,3,38,32,0
2024-10-06,Oil,C0121,9,95,80,0
2024-07-06,Eggs,C0212,5,73,56,1
2024-10-28,Eggs,C0063,8,88,69,0
2024-01-19,Bread,C0068,6,29,11,1
2024-03-08,Dal,C0253,8,52,42,0
2024-08-05,Rice,C0002,3,32,13,0
2024-04-11,Bread,C0108,3,70,52,1
2024-02-11,Milk,C0286,5,51,40,0
2024-10-14,Milk,C0049,3,94,77,1
2024-06-15,Butter,C0140,8,43,24,0
2024-04-18,Oil,C0218,8,54,35,0
2024-02-05,Eggs,C0044,2,89,82,0
2024-08-19,Dal,C0269,4,59,44,1
2024-08-16,Butter,C0078,1,73,60,1
2024-12-18,Oil,C0216,4,63,54,0
2024-06-12,Oil,C0098,4,81,72,0
2024-03-13,Butter,C0236,9,87,72,0
2024-05-15,Sugar,C0282,3,52,36,0
2024-12-18,Oil,C0149,2,96,88,0
2024-03-10,Sugar,C0066,9,75,62,0
2024-07-14,Milk,C0234,9,55,43,1
2024-09-25,Milk,C0087,1,73,57,0
2024-02-18,Oil,C0079,6,38,30,0
2024-11-11,Milk,C0205,8,62,54,0
2024-05-09,Dal,C0279,3,31,25,0
2024-01-05,Sugar,C0254,9,30,17,1
2024-01-27,Sugar,C0130,2,89,82,0
2024-06-08,Oil,C0084,6,31,23,1
2024-05-28,Milk,C0276,1,60,42,1
2024-09-20,Bread,C0187,7,44,33,0
2024-08-17,Eggs,C0046,3,22,8,0
2024-07-18,Butter,C0183,7,22,10,0
2024-02-19,Butter,C0268,4,47,35,0
2024-03-07,Sugar,C0296,9,42,34,0
2024-10-26,Oil,C0100,5,67,48,0
2024-02-27,Oil,C0078,3,86,75,0
2024-09-15,Dal,C0272,8,61,47,0
2024-12-07,Rice,C0162,6,59,54,0
2024-11-21,Eggs,C0044,2,25,15,0
2024-05-09,Rice,C0238,3,39,29,0
2024-08-02,Sugar,C0134,8,30,20,0
2024-06-20,Butter,C0192,7,46,30,0
2024-09-14,Dal,C0278,6,40,34,0
2024-04-11,Dal,C0018,1,32,20,0
2024-07-27,Dal,C0012,9,54,36,0
2024-10-17,Sugar,C0180,3,66,47,0
2024-12-19,Rice,C0123,5,47,28,0
2024-10-12,Butter,C0246,7,40,31,0
2024-04-25,Dal,C0222,7,37,28,1
2024-09-20,Butter,C0051,3,50,44,0
2024-05-29,Milk,C0071,4,79,71,0
2024-10-26,Oil,C0048,7,56,40,0
2024-02-05,Oil,C0019,8,40,27,0
2024-11-28,Butter,C0262,2,33,20,0
2024-10-13,Bread,C0084,9,79,69,1
2024-10-29,Bread,C0155,7,42,27,0
2024-11-06,Sugar,C0053,8,48,29,1
2024-07-26,Sugar,C0107,6,66,53,0
2024-04-15,Oil,C0135,6,49,41,1
2024-06-06,Milk,C0069,9,57,38,0
2024-04-30,Eggs,C0011,4,46,31,0
2024-02-24,Rice,C0143,5,34,29,0
2024-01-12,Rice,C0192,9,78,72,0
2024-05-24,Sugar,C0069,1,22,5,0
2024-05-15,Milk,C0023,4,29,24,0
2024-01-03,Sugar,C0181,7,98,86,0
2024-05-23,Eggs,C0293,9,99,86,0
2024-01-30,Rice,C0009,6,36,22,0
2024-08-24,Butter,C0271,8,30,14,0
2024-10-05,Sugar,C0093,9,67,57,1
2024-12-13,Dal,C0017,4,24,18,0
2024-04-24,Butter,C0154,1,88,78,0
2024-04-13,Eggs,C0149,8,83,70,0
2024-04-27,Eggs,C0267,2,33,17,0
2024-01-05,Sugar,C0106,1,69,62,1
2024-12-25,Oil,C0035,7,45,32,0
2024-09-04,Sugar,C0119,9,91,85,0
2024-12-29,Oil,C0014,9,88,73,1
2024-11-16,Eggs,C0014,3,26,17,0
2024-04-30,Milk,C0266,6,35,20,0
2024-10-12,Eggs,C0140,7,74,68,1
2024-05-28,Rice,C0294,9,97,86,0
2024-03-24,Butter,C0119,2,75,60,0
2024-08-18,Butter,C0238,8,23,9,0
2024-10-14,Bread,C0034,7,67,48,0
2024-06-09,Bread,C0169,4,36,23,1
2024-09-28,Eggs,C0010,2,55,44,0
2024-02-07,Rice,C0122,8,89,73,0
2024-08-13,Bread,C0145,5,99,90,0
2024-05-21,Butter,C0223,6,57,38,0
2024-10-18,Sugar,C0257,7,81,73,0
2024-05-30,Milk,C0268,1,67,51,0
2024-04-23,Milk,C0004,8,29,21,0
2024-08-24,Rice,C0106,4,55,36,1
2024-03-06,Eggs,C0085,9,48,34,0
2024-12-26,Bread,C0214,1,97,85,0
2024-12-06,Sugar,C0121,2,23,9,0
2024-09-14,Milk,C0132,6,63,46,0
2024-09-05,Milk,C0197,1,75,61,0
2024-11-26,Dal,C0019,4,61,43,0
2024-11-18,Eggs,C0130,8,32,18,1
2024-06-28,Dal,C0012,5,65,51,1
2024-07-08,Butter,C0081,9,52,38,0
2024-06-02,Milk,C0262,6,40,35,0
2024-07-14,Rice,C0125,1,99,90,0
2024-11-06,Oil,C0267,6,98,80,0
2024-09-18,Oil,C0140,6,76,70,0
2024-05-22,Sugar,C0002,6,88,71,0
2024-12-07,Milk,C0008,8,89,74,0
2024-11-11,Milk,C0250,6,86,73,0
2024-04-10,Butter,C0139,5,67,56,0
2024-08-31,Milk,C0124,2,95,81,0
2024-01-12,Rice,C0228,4,52,40,0
2024-08-26,Dal,C0010,5,55,45,1
2024-02-18,Milk,C0212,4,52,39,1
2024-02-11,Milk,C0112,2,50,40,0
2024-06-14,Butter,C0008,7,40,29,0
2024-03-22,Eggs,C0292,2,46,35,0
2024-10-17,Bread,C0253,1,91,78,0
2024-06-06,Eggs,C0014,5,81,66,0
2024-08-03,Butter,C0240,1,45,33,0
2024-06-06,Eggs,C0242,1,85,68,0
2024-05-13,Butter,C0149,1,31,26,0
2024-03-07,Rice,C0236,6,41,33,0
2024-12-01,Sugar,C0167,9,36,25,1
2024-01-07,Milk,C0020,1,26,11,0
2024-01-14,Butter,C0216,5,87,75,0
2024-03-13,Butter,C0135,9,56,45,0
2024-06-11,Bread,C0129,9,57,41,0
2024-03-06,Butter,C0294,1,30,23,0
2024-12-12,Oil,C0246,8,20,1,0
2024-05-09,Sugar,C0189,1,44,36,0
2024-07-24,Milk,C0044,8,61,45,0
2024-10-02,Milk,C0086,1,71,60,0
2024-09-12,Bread,C0044,5,43,31,0
2024-09-22,Rice,C0145,8,72,61,0
2024-01-25,Milk,C0051,6,75,65,0
2024-10-07,Oil,C0242,9,82,69,0
2024-09-09,Milk,C0294,1,27,14,0
2024-11-05,Oil,C0051,9,78,63,0
2024-10-15,Sugar,C0266,1,64,47,0
2024-06-12,Sugar,C0120,3,46,35,1
